Organism,NC_000913,NC_004741,NC_003198,NC_003143,NC_011833,NC_002663,NC_000907,NC_005061,NC_004459,NC_004603,NC_002947,NC_004578,NC_002516,NC_004347,NC_002488,NC_003919,NC_007086,NC_003112,NC_005085,NC_004757,NC_003295,NC_002927,NC_002928,NC_002929,NC_005090,NC_002163,NC_004917,NC_004310,NC_002678,NC_003062,NC_003047,NC_004463,NC_002696
NC_000913,0,-1.61548875625,-1.61548875625,nan,nan,nan,nan,nan,nan,nan,-0.587450456818,-0.587450456818,-0.587450456818,0.440587842614,nan,-0.587450456818,-0.587450456818,1.46862614205,-0.587450456818,1.46862614205,0.440587842614,-1.61548875625,-1.61548875625,-0.587450456818,nan,nan,nan,-0.587450456818,-0.587450456818,nan,nan,-0.587450456818,-0.587450456818
NC_004741,-1.61548875625,0,-1.61548875625,nan,nan,nan,nan,nan,nan,nan,-0.587450456818,-0.587450456818,-0.587450456818,0.440587842614,nan,-0.587450456818,-0.587450456818,1.46862614205,-0.587450456818,1.46862614205,0.440587842614,-1.61548875625,-1.61548875625,-0.587450456818,nan,nan,nan,-0.587450456818,-0.587450456818,nan,nan,-0.587450456818,-0.587450456818
NC_003198,-1.61548875625,-1.61548875625,0,nan,nan,nan,nan,nan,nan,nan,-0.587450456818,-0.587450456818,-0.587450456818,0.440587842614,nan,-0.587450456818,-0.587450456818,1.46862614205,-0.587450456818,1.46862614205,0.440587842614,-1.61548875625,-1.61548875625,-0.587450456818,nan,nan,nan,-0.587450456818,-0.587450456818,nan,nan,-0.587450456818,-0.587450456818
NC_003143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_011833,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002663,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_000907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_005061,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_004459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_004603,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002947,-0.587450456818,-0.587450456818,-0.587450456818,nan,nan,nan,nan,nan,nan,nan,0,0.440587842614,0.440587842614,1.46862614205,nan,0.440587842614,0.440587842614,0.440587842614,0.440587842614,0.440587842614,1.46862614205,-0.587450456818,-0.587450456818,0.440587842614,nan,nan,nan,0.440587842614,0.440587842614,nan,nan,0.440587842614,0.440587842614
NC_004578,-0.587450456818,-0.587450456818,-0.587450456818,nan,nan,nan,nan,nan,nan,nan,0.440587842614,0,0.440587842614,-0.587450456818,nan,-1.61548875625,-1.61548875625,0.440587842614,-1.61548875625,0.440587842614,1.46862614205,-0.587450456818,-0.587450456818,0.440587842614,nan,nan,nan,0.440587842614,0.440587842614,nan,nan,0.440587842614,0.440587842614
NC_002516,-0.587450456818,-0.587450456818,-0.587450456818,nan,nan,nan,nan,nan,nan,nan,0.440587842614,0.440587842614,0,1.46862614205,nan,0.440587842614,0.440587842614,2.49666444148,0.440587842614,2.49666444148,1.46862614205,-0.587450456818,-0.587450456818,0.440587842614,nan,nan,nan,0.440587842614,0.440587842614,nan,nan,0.440587842614,0.440587842614
NC_004347,0.440587842614,0.440587842614,0.440587842614,nan,nan,nan,nan,nan,nan,nan,1.46862614205,-0.587450456818,1.46862614205,0,nan,-0.587450456818,-0.587450456818,1.46862614205,-0.587450456818,-0.587450456818,0.440587842614,0.440587842614,0.440587842614,1.46862614205,nan,nan,nan,-0.587450456818,-0.587450456818,nan,nan,-0.587450456818,-0.587450456818
NC_002488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_003919,-0.587450456818,-0.587450456818,-0.587450456818,nan,nan,nan,nan,nan,nan,nan,0.440587842614,-1.61548875625,0.440587842614,-0.587450456818,nan,0,-1.61548875625,0.440587842614,-1.61548875625,0.440587842614,1.46862614205,-0.587450456818,-0.587450456818,0.440587842614,nan,nan,nan,0.440587842614,0.440587842614,nan,nan,0.440587842614,0.440587842614
NC_007086,-0.587450456818,-0.587450456818,-0.587450456818,nan,nan,nan,nan,nan,nan,nan,0.440587842614,-1.61548875625,0.440587842614,-0.587450456818,nan,-1.61548875625,0,0.440587842614,-1.61548875625,0.440587842614,1.46862614205,-0.587450456818,-0.587450456818,0.440587842614,nan,nan,nan,0.440587842614,0.440587842614,nan,nan,0.440587842614,0.440587842614
NC_003112,1.46862614205,1.46862614205,1.46862614205,nan,nan,nan,nan,nan,nan,nan,0.440587842614,0.440587842614,2.49666444148,1.46862614205,nan,0.440587842614,0.440587842614,0,0.440587842614,0.440587842614,1.46862614205,1.46862614205,1.46862614205,2.49666444148,nan,nan,nan,2.49666444148,2.49666444148,nan,nan,2.49666444148,2.49666444148
NC_005085,-0.587450456818,-0.587450456818,-0.587450456818,nan,nan,nan,nan,nan,nan,nan,0.440587842614,-1.61548875625,0.440587842614,-0.587450456818,nan,-1.61548875625,-1.61548875625,0.440587842614,0,0.440587842614,1.46862614205,-0.587450456818,-0.587450456818,0.440587842614,nan,nan,nan,0.440587842614,0.440587842614,nan,nan,0.440587842614,0.440587842614
NC_004757,1.46862614205,1.46862614205,1.46862614205,nan,nan,nan,nan,nan,nan,nan,0.440587842614,0.440587842614,2.49666444148,-0.587450456818,nan,0.440587842614,0.440587842614,0.440587842614,0.440587842614,0,1.46862614205,1.46862614205,1.46862614205,2.49666444148,nan,nan,nan,0.440587842614,0.440587842614,nan,nan,0.440587842614,0.440587842614
NC_003295,0.440587842614,0.440587842614,0.440587842614,nan,nan,nan,nan,nan,nan,nan,1.46862614205,1.46862614205,1.46862614205,0.440587842614,nan,1.46862614205,1.46862614205,1.46862614205,1.46862614205,1.46862614205,0,0.440587842614,0.440587842614,1.46862614205,nan,nan,nan,-0.587450456818,-0.587450456818,nan,nan,-0.587450456818,-0.587450456818
NC_002927,-1.61548875625,-1.61548875625,-1.61548875625,nan,nan,nan,nan,nan,nan,nan,-0.587450456818,-0.587450456818,-0.587450456818,0.440587842614,nan,-0.587450456818,-0.587450456818,1.46862614205,-0.587450456818,1.46862614205,0.440587842614,0,-1.61548875625,-0.587450456818,nan,nan,nan,-0.587450456818,-0.587450456818,nan,nan,-0.587450456818,-0.587450456818
NC_002928,-1.61548875625,-1.61548875625,-1.61548875625,nan,nan,nan,nan,nan,nan,nan,-0.587450456818,-0.587450456818,-0.587450456818,0.440587842614,nan,-0.587450456818,-0.587450456818,1.46862614205,-0.587450456818,1.46862614205,0.440587842614,-1.61548875625,0,-0.587450456818,nan,nan,nan,-0.587450456818,-0.587450456818,nan,nan,-0.587450456818,-0.587450456818
NC_002929,-0.587450456818,-0.587450456818,-0.587450456818,nan,nan,nan,nan,nan,nan,nan,0.440587842614,0.440587842614,0.440587842614,1.46862614205,nan,0.440587842614,0.440587842614,2.49666444148,0.440587842614,2.49666444148,1.46862614205,-0.587450456818,-0.587450456818,0,nan,nan,nan,0.440587842614,0.440587842614,nan,nan,0.440587842614,0.440587842614
NC_005090,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_004917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_004310,-0.587450456818,-0.587450456818,-0.587450456818,nan,nan,nan,nan,nan,nan,nan,0.440587842614,0.440587842614,0.440587842614,-0.587450456818,nan,0.440587842614,0.440587842614,2.49666444148,0.440587842614,0.440587842614,-0.587450456818,-0.587450456818,-0.587450456818,0.440587842614,nan,nan,nan,0,-1.61548875625,nan,nan,-1.61548875625,-1.61548875625
NC_002678,-0.587450456818,-0.587450456818,-0.587450456818,nan,nan,nan,nan,nan,nan,nan,0.440587842614,0.440587842614,0.440587842614,-0.587450456818,nan,0.440587842614,0.440587842614,2.49666444148,0.440587842614,0.440587842614,-0.587450456818,-0.587450456818,-0.587450456818,0.440587842614,nan,nan,nan,-1.61548875625,0,nan,nan,-1.61548875625,-1.61548875625
NC_003062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_003047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_004463,-0.587450456818,-0.587450456818,-0.587450456818,nan,nan,nan,nan,nan,nan,nan,0.440587842614,0.440587842614,0.440587842614,-0.587450456818,nan,0.440587842614,0.440587842614,2.49666444148,0.440587842614,0.440587842614,-0.587450456818,-0.587450456818,-0.587450456818,0.440587842614,nan,nan,nan,-1.61548875625,-1.61548875625,nan,nan,0,-1.61548875625
NC_002696,-0.587450456818,-0.587450456818,-0.587450456818,nan,nan,nan,nan,nan,nan,nan,0.440587842614,0.440587842614,0.440587842614,-0.587450456818,nan,0.440587842614,0.440587842614,2.49666444148,0.440587842614,0.440587842614,-0.587450456818,-0.587450456818,-0.587450456818,0.440587842614,nan,nan,nan,-1.61548875625,-1.61548875625,nan,nan,-1.61548875625,0
