Organism,NC_000913,NC_004741,NC_003198,NC_003143,NC_011833,NC_002663,NC_000907,NC_005061,NC_004459,NC_004603,NC_002947,NC_004578,NC_002516,NC_004347,NC_002488,NC_003919,NC_007086,NC_003112,NC_005085,NC_004757,NC_003295,NC_002927,NC_002928,NC_002929,NC_005090,NC_002163,NC_004917,NC_004310,NC_002678,NC_003062,NC_003047,NC_004463,NC_002696
NC_000913,0,-1.23711638789,-1.23711638789,-0.0304208947842,-0.0304208947842,1.17627459832,-0.0304208947842,-1.23711638789,-1.23711638789,-1.23711638789,1.17627459832,1.17627459832,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,2.38297009143,-0.0304208947842,-1.23711638789,-0.0304208947842,1.17627459832,1.17627459832,2.38297009143,1.17627459832,-0.0304208947842,-0.0304208947842,-0.0304208947842,1.17627459832,-0.0304208947842,1.17627459832,1.17627459832,1.17627459832
NC_004741,-1.23711638789,0,-1.23711638789,-0.0304208947842,-0.0304208947842,1.17627459832,-0.0304208947842,-1.23711638789,-1.23711638789,-1.23711638789,1.17627459832,1.17627459832,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,2.38297009143,-0.0304208947842,-1.23711638789,-0.0304208947842,1.17627459832,1.17627459832,2.38297009143,1.17627459832,-0.0304208947842,-0.0304208947842,-0.0304208947842,1.17627459832,-0.0304208947842,1.17627459832,1.17627459832,1.17627459832
NC_003198,-1.23711638789,-1.23711638789,0,-0.0304208947842,-0.0304208947842,1.17627459832,-0.0304208947842,-1.23711638789,-1.23711638789,-1.23711638789,1.17627459832,1.17627459832,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,2.38297009143,-0.0304208947842,-1.23711638789,-0.0304208947842,1.17627459832,1.17627459832,2.38297009143,1.17627459832,-0.0304208947842,-0.0304208947842,-0.0304208947842,1.17627459832,-0.0304208947842,1.17627459832,1.17627459832,1.17627459832
NC_003143,-0.0304208947842,-0.0304208947842,-0.0304208947842,0,1.17627459832,-0.0304208947842,-1.23711638789,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,-1.23711638789,-1.23711638789,-1.23711638789,-1.23711638789,-1.23711638789,1.17627459832,-1.23711638789,-0.0304208947842,-1.23711638789,-0.0304208947842,-0.0304208947842,1.17627459832,-0.0304208947842,-1.23711638789,-1.23711638789,-1.23711638789,-0.0304208947842,-1.23711638789,-0.0304208947842,-0.0304208947842,-0.0304208947842
NC_011833,-0.0304208947842,-0.0304208947842,-0.0304208947842,1.17627459832,0,2.38297009143,1.17627459832,-0.0304208947842,-0.0304208947842,-0.0304208947842,2.38297009143,2.38297009143,1.17627459832,1.17627459832,1.17627459832,1.17627459832,1.17627459832,3.58966558453,1.17627459832,-0.0304208947842,1.17627459832,2.38297009143,2.38297009143,3.58966558453,2.38297009143,1.17627459832,1.17627459832,1.17627459832,2.38297009143,1.17627459832,2.38297009143,2.38297009143,2.38297009143
NC_002663,1.17627459832,1.17627459832,1.17627459832,-0.0304208947842,2.38297009143,0,-0.0304208947842,1.17627459832,1.17627459832,1.17627459832,-1.23711638789,-1.23711638789,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,1.17627459832,-0.0304208947842,-1.23711638789,-1.23711638789,-0.0304208947842,-1.23711638789,-0.0304208947842,-0.0304208947842,-0.0304208947842,-1.23711638789,-0.0304208947842,-1.23711638789,-1.23711638789,-1.23711638789
NC_000907,-0.0304208947842,-0.0304208947842,-0.0304208947842,-1.23711638789,1.17627459832,-0.0304208947842,0,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,-1.23711638789,-1.23711638789,-1.23711638789,-1.23711638789,-1.23711638789,1.17627459832,-1.23711638789,-0.0304208947842,-1.23711638789,-0.0304208947842,-0.0304208947842,1.17627459832,-0.0304208947842,-1.23711638789,-1.23711638789,-1.23711638789,-0.0304208947842,-1.23711638789,-0.0304208947842,-0.0304208947842,-0.0304208947842
NC_005061,-1.23711638789,-1.23711638789,-1.23711638789,-0.0304208947842,-0.0304208947842,1.17627459832,-0.0304208947842,0,-1.23711638789,-1.23711638789,1.17627459832,1.17627459832,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,2.38297009143,-0.0304208947842,-1.23711638789,-0.0304208947842,1.17627459832,1.17627459832,2.38297009143,1.17627459832,-0.0304208947842,-0.0304208947842,-0.0304208947842,1.17627459832,-0.0304208947842,1.17627459832,1.17627459832,1.17627459832
NC_004459,-1.23711638789,-1.23711638789,-1.23711638789,-0.0304208947842,-0.0304208947842,1.17627459832,-0.0304208947842,-1.23711638789,0,-1.23711638789,1.17627459832,1.17627459832,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,2.38297009143,-0.0304208947842,-1.23711638789,-0.0304208947842,1.17627459832,1.17627459832,2.38297009143,1.17627459832,-0.0304208947842,-0.0304208947842,-0.0304208947842,1.17627459832,-0.0304208947842,1.17627459832,1.17627459832,1.17627459832
NC_004603,-1.23711638789,-1.23711638789,-1.23711638789,-0.0304208947842,-0.0304208947842,1.17627459832,-0.0304208947842,-1.23711638789,-1.23711638789,0,1.17627459832,1.17627459832,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,2.38297009143,-0.0304208947842,-1.23711638789,-0.0304208947842,1.17627459832,1.17627459832,2.38297009143,1.17627459832,-0.0304208947842,-0.0304208947842,-0.0304208947842,1.17627459832,-0.0304208947842,1.17627459832,1.17627459832,1.17627459832
NC_002947,1.17627459832,1.17627459832,1.17627459832,-0.0304208947842,2.38297009143,-1.23711638789,-0.0304208947842,1.17627459832,1.17627459832,1.17627459832,0,-1.23711638789,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,-0.0304208947842,1.17627459832,-0.0304208947842,-1.23711638789,-1.23711638789,-0.0304208947842,-1.23711638789,-0.0304208947842,-0.0304208947842,-0.0304208947842,-1.23711638789,-0.0304208947842,-1.23711638789,-1.23711638789,-1.23711638789
